task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
3,40,240,3.5,50.834,50.834,43.7191,80.0192,50.834,49.5536,50.834,50.834,36.0369,59.1146,60.9109,4.995983
3,41,241,3.5125,50.7244,50.7244,48.9116,86.1732,50.7244,49.2996,50.7244,50.7244,35.8693,58.9833,61.3191,4.881752
3,42,242,3.525,50.1416,50.1416,49.4178,86.2998,50.1416,48.8426,50.1416,50.1416,35.627,58.4866,61.6903,5.047105
3,43,243,3.5375,48.2562,48.2562,43.2947,79.4902,48.2562,47.8071,48.2562,48.2562,34.5191,56.6044,63.5669,5.284505
3,44,244,3.55,51.5179,51.5179,49.4852,86.6476,51.5179,50.172,51.5179,51.5179,36.5702,59.7676,60.0958,4.8466
3,45,245,3.5625,52.5678,52.5678,50.2616,87.1255,52.5678,53.7771,52.5678,52.5678,37.2278,60.9449,57.7248,4.828532
3,46,246,3.575,52.0458,52.0458,50.3226,87.4697,52.0458,53.8587,52.0458,52.0458,36.6124,60.5929,58.1019,4.939445
3,47,247,3.5875,50.8229,50.8229,44.9333,80.6133,50.8229,52.6493,50.8229,50.8229,35.827,59.2643,60.602,5.226872
3,48,248,3.6,51.9914,51.9914,50.3625,87.2819,51.9914,53.9545,51.9914,51.9914,37.0092,60.4465,58.3259,4.956472
3,49,249,3.6125,51.5952,51.5952,50.5141,87.2308,51.5952,53.1115,51.5952,51.5952,36.7063,60.0654,58.7482,5.028693
3,50,250,3.625,52.0844,52.0844,50.2259,87.0286,52.0844,50.436,52.0844,52.0844,36.9062,60.3878,58.2744,4.929593
3,51,251,3.6375,53.5188,53.5188,50.23,87.4343,53.5188,54.875,53.5188,53.5188,38.013,61.8928,56.0669,4.65742
3,52,252,3.65,47.8784,47.8784,42.7188,78.9758,47.8784,47.392,47.8784,47.8784,34.2554,56.1204,62.8102,5.223003
3,53,253,3.6625,40.5742,40.5742,37.266,60.2648,40.5742,44.668,40.5742,40.5742,30.5767,45.6474,64.8128,5.660602
3,54,254,3.675,40.409,40.409,36.1628,58.5525,40.409,44.3412,40.409,40.409,30.3473,45.1989,65.0423,5.614566
3,55,255,3.6875,45.198,45.198,42.0829,77.9655,45.198,46.397,45.198,45.198,33.0335,52.8377,63.4806,5.277825
3,56,256,3.7,47.1469,47.1469,43.0943,78.9496,47.1469,47.2206,47.1469,47.1469,33.8742,55.3269,63.3944,5.370434
3,57,257,3.7125,50.309,50.309,49.1041,85.7967,50.309,48.9282,50.309,50.309,35.7723,58.5373,61.2173,5.006681
3,58,258,3.725,50.1813,50.1813,43.2165,79.7289,50.1813,48.5121,50.1813,50.1813,35.1317,58.4852,61.3217,5.118205
3,59,259,3.7375,48.4539,48.4539,43.8713,79.9704,48.4539,47.9141,48.4539,48.4539,34.4652,57.0019,63.4909,5.417033
3,60,260,3.75,50.5306,50.5306,43.881,79.9327,50.5306,49.1151,50.5306,50.5306,35.8354,58.8544,60.9759,5.110933
