task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
3,72,272,3.9,50.6239,50.6239,42.3771,74.8438,50.6239,61.9772,50.6239,50.6239,39.4678,56.7243,82.1351,2.766339
3,73,273,3.9125,50.9462,50.9462,42.3993,75.0296,50.9462,62.0149,50.9462,50.9462,39.511,57.0628,81.3499,2.75273
3,74,274,3.925,51.1289,51.1289,42.6681,75.1918,51.1289,62.0654,51.1289,51.1289,39.8261,57.3002,80.6121,2.740973
3,75,275,3.9375,50.1684,50.1684,42.1318,74.665,50.1684,61.743,50.1684,50.1684,39.1472,56.3165,82.3209,2.777517
3,76,276,3.95,50.1567,50.1567,42.1994,74.6625,50.1567,61.7425,50.1567,50.1567,39.2156,56.3055,82.4876,2.780206
3,77,277,3.9625,50.4694,50.4694,42.2834,74.7573,50.4694,61.8867,50.4694,50.4694,39.3638,56.5761,82.2596,2.772942
3,78,278,3.975,49.6069,49.6069,42.0339,74.2959,49.6069,61.4779,49.6069,49.6069,39.0629,55.7115,83.2843,2.812018
3,79,279,3.9875,49.79,49.79,42.1775,74.3689,49.79,61.5748,49.79,49.79,39.2145,55.882,83.2111,2.804199
3,80,280,4.0,49.5394,49.5394,42.3686,74.1829,49.5394,61.4594,49.5394,49.5394,39.4227,55.6218,83.5418,2.827953
4,1,281,4.0125,50.0804,50.1542,42.0337,74.0874,50.0783,61.5786,50.0009,49.9055,39.1668,56.2493,83.545,2.842093
4,2,282,4.025,50.216,50.1051,42.3359,74.4405,50.3117,61.9267,50.3168,50.2653,39.3355,56.366,83.5595,2.856303
4,3,283,4.0375,50.4593,50.1838,42.2883,74.823,50.2507,61.6798,50.1746,50.3305,39.0999,56.3458,83.5536,2.870585
4,4,284,4.05,50.389,50.2614,42.2834,74.6067,50.2309,61.6067,50.2822,50.2041,39.3161,56.2055,83.5448,2.884938
4,5,285,4.0625,50.4027,50.3245,42.2547,74.6723,50.3479,61.7288,50.285,50.2546,39.4156,56.3141,83.5327,2.899362
4,6,286,4.075,50.0882,50.2768,42.2711,74.6954,50.3158,61.8391,50.3448,50.3645,39.3853,56.383,83.5502,2.913859
4,7,287,4.0875,50.3415,50.3467,42.4168,74.6529,50.2431,61.8295,50.2584,50.4201,39.4228,56.511,83.564,2.928428
4,8,288,4.1,50.5071,50.421,42.4225,74.6765,50.3027,61.9065,50.32,50.2597,39.249,56.417,83.5365,2.943071
4,9,289,4.1125,50.3774,50.1769,42.328,74.7222,50.3379,61.6927,50.3823,50.1178,39.425,56.5081,83.5433,2.957786
4,10,290,4.125,50.3457,50.3121,42.3725,74.4532,50.1964,61.9068,50.3688,50.226,39.2776,56.3821,83.531,2.972575
4,11,291,4.1375,50.3741,50.3608,42.4852,74.9035,50.2754,61.6549,50.2853,50.1786,39.3953,56.3365,83.5524,2.987438
4,12,292,4.15,50.2258,50.394,42.1628,74.7009,50.1448,61.7778,50.322,50.3122,39.331,56.3733,83.5396,3.002375
4,13,293,4.1625,50.4276,50.2202,42.3187,74.3556,50.2523,61.8364,50.0386,50.4118,39.4849,56.3693,83.5319,3.017387
4,14,294,4.175,50.2133,50.2392,42.3584,74.3401,50.3075,61.5972,50.1803,50.2662,39.2935,56.4124,83.5608,3.032474
4,15,295,4.1875,50.2118,50.3283,42.2876,74.5096,50.2793,61.9631,50.3561,50.2822,39.3132,56.3624,83.5215,3.047636
4,16,296,4.2,50.342,50.3911,42.2544,74.4032,50.3201,61.6757,50.3348,50.1974,39.4152,56.4008,83.528,3.062874
4,17,297,4.2125,50.2704,50.4409,42.3367,74.5172,50.2555,61.527,50.1511,50.1957,39.2863,56.4374,83.5356,3.078189
4,18,298,4.225,50.36,50.3177,42.3061,74.8788,50.0658,61.6905,50.2404,50.1166,39.3866,56.4969,83.5384,3.09358
4,19,299,4.2375,50.3546,50.3371,42.2798,74.7072,50.2419,61.6814,50.216,50.2825,39.3304,56.3122,83.548,3.109048
4,20,300,4.25,50.2504,50.3508,42.024,74.8867,50.3211,61.6376,50.3458,50.2512,39.456,56.589,83.5538,3.124593
4,21,301,4.2625,50.2743,50.391,42.2216,74.6337,50.2963,61.6967,50.5572,50.2606,39.3674,56.5166,83.5468,3.140216
4,22,302,4.275,50.2772,50.2058,42.3511,74.5331,50.2969,61.8195,50.2072,50.5133,39.2285,56.4374,83.534,3.155917
4,23,303,4.2875,50.4007,50.3,42.3034,74.8967,50.4947,61.7184,50.3564,50.6038,39.3833,56.3148,83.5374,3.171696
4,24,304,4.3,50.1173,50.2538,42.3638,74.6079,50.1693,61.6757,50.2893,50.3401,39.3376,56.4014,83.5384,3.187555
4,25,305,4.3125,50.2039,50.3591,42.3138,74.7422,50.1831,61.8033,50.5456,50.1365,39.3171,56.3717,83.5346,3.203493
4,26,306,4.325,50.1911,50.4683,42.2167,74.7944,50.5232,61.7956,50.2205,50.2133,39.3168,56.5799,83.533,3.21951
4,27,307,4.3375,50.3881,50.3311,42.3401,74.678,50.2008,61.9405,50.212,50.3198,39.4125,56.2636,83.5355,3.235608
4,28,308,4.35,50.4365,50.1879,42.2486,74.4572,50.0719,61.7287,50.3783,50.1403,39.3507,56.4218,83.5401,3.251786
4,29,309,4.3625,50.2463,50.3727,42.2018,74.3563,50.2485,61.6039,50.2088,50.3905,39.3703,56.3498,83.5194,3.268045
4,30,310,4.375,50.1615,50.2936,42.3261,74.531,50.241,61.7565,50.4035,50.2025,39.2679,56.2067,83.5235,3.284385
4,31,311,4.3875,50.2955,50.1208,42.3285,74.7726,50.156,62.0439,50.089,50.1877,39.2779,56.4941,83.5358,3.300807
4,32,312,4.4,50.3738,50.2123,42.1523,74.5584,50.1322,61.8453,50.2697,50.4701,39.3264,56.1957,83.5333,3.317311
4,33,313,4.4125,50.2304,50.3031,42.294,74.6774,50.3487,61.8631,50.2939,50.0696,39.3415,56.4316,83.5233,3.333897
4,34,314,4.425,50.174,50.2186,42.2993,74.5686,50.331,61.9037,50.2268,50.47,39.465,56.2243,83.542,3.350567
4,35,315,4.4375,50.3454,50.261,42.3135,74.6829,50.2367,61.6885,50.3044,50.4473,39.2319,56.3826,83.5334,3.36732
4,36,316,4.45,50.3149,50.2522,42.2316,74.889,50.5164,61.5703,50.1469,50.3121,39.3159,56.4895,83.5441,3.384156
4,37,317,4.4625,50.2084,50.3217,42.2571,74.9396,50.2811,61.8,50.2195,50.2812,39.4077,56.4191,83.5488,3.401077
4,38,318,4.475,50.3904,50.4298,42.2222,75.0048,50.1599,61.8196,50.1692,50.2566,39.3671,56.3041,83.55,3.418082
4,39,319,4.4875,50.28,50.1593,42.2399,74.4973,50.3517,61.6456,50.3338,50.1793,39.3396,56.4801,83.5278,3.435173
4,40,320,4.5,50.213,50.2837,42.2438,74.5815,50.1267,61.796,50.1563,50.3016,39.234,56.3979,83.5318,3.452349
4,41,321,4.5125,50.2907,50.298,42.2636,74.6357,50.2048,61.7391,50.1404,50.0996,39.368,56.3374,83.5477,3.46961
4,42,322,4.525,50.2162,50.2443,42.4583,74.9218,50.3458,61.8009,50.2292,50.1893,39.4459,56.376,83.5405,3.486959
4,43,323,4.5375,50.3677,50.2686,42.348,74.8346,50.1919,61.7356,50.1886,50.239,39.4374,56.4584,83.5383,3.504393
4,44,324,4.55,50.2956,50.2377,42.3747,74.633,50.3812,61.8247,50.3376,50.2861,39.3146,56.6462,83.5382,3.521915
4,45,325,4.5625,50.2941,50.1827,42.3794,74.5009,50.3857,61.6684,50.2867,50.2943,39.3968,56.398,83.5431,3.539525
4,46,326,4.575,50.5111,50.3765,42.3068,74.8435,50.2772,61.7494,50.3206,50.3509,39.3631,56.5119,83.5451,3.557222
4,47,327,4.5875,50.4227,50.2006,42.2826,74.6205,50.2644,61.7762,50.1967,50.1123,39.4448,56.3503,83.5377,3.575009
4,48,328,4.6,50.2812,50.1441,42.2979,74.6154,50.1986,61.8161,50.3559,50.2106,39.4544,56.3487,83.54,3.592884
4,49,329,4.6125,50.3807,50.2823,42.3669,74.8258,50.3821,61.6488,50.2456,50.2823,39.2851,56.3461,83.5406,3.610848
4,50,330,4.625,49.9419,50.3834,42.3034,75.007,50.3145,61.5612,50.2278,50.3739,39.3236,56.3618,83.5338,3.628902
4,51,331,4.6375,50.3372,50.413,42.2701,74.3924,50.2339,61.6467,50.3243,50.3417,39.4673,56.3832,83.5336,3.647047
4,52,332,4.65,50.2974,50.1741,42.3118,74.6602,50.3664,61.8111,50.3085,50.3077,39.3927,56.2332,83.5383,3.665282
4,53,333,4.6625,50.1977,50.3449,42.3505,74.6522,50.3361,61.7867,50.209,50.2918,39.2558,56.63,83.546,3.683608
4,54,334,4.675,50.2484,50.16,42.3149,74.7484,50.3676,61.5973,50.182,50.2236,39.3172,56.4452,83.5451,3.702026
4,55,335,4.6875,50.4573,50.1743,42.2873,74.7821,50.2851,61.5843,50.1436,50.1568,39.1946,56.3775,83.5388,3.720537
4,56,336,4.7,50.2829,50.426,42.3682,74.5287,50.3479,61.6842,50.1677,50.381,39.311,56.5474,83.5422,3.739139
4,57,337,4.7125,50.1507,50.1724,42.1936,74.6468,50.2087,61.792,50.3447,50.364,39.3846,56.4017,83.5269,3.757835
4,58,338,4.725,50.2501,50.1905,42.1368,74.8501,50.2336,61.8685,50.3983,50.2683,39.3027,56.4674,83.5259,3.776624
4,59,339,4.7375,50.1589,50.1994,42.2611,74.5146,50.3646,61.7343,50.4953,50.4073,39.3874,56.3798,83.5493,3.795507
4,60,340,4.75,50.1995,50.5657,42.3564,74.8431,50.294,61.677,50.2811,50.1492,39.4208,56.3393,83.5386,3.814485
4,61,341,4.7625,50.265,50.3804,42.2541,74.5971,50.1807,61.8921,49.9823,50.2023,39.2692,56.2797,83.5245,3.833557
4,62,342,4.775,50.3205,50.2766,42.2481,74.5524,50.149,61.8545,50.4174,50.3572,39.4424,56.4005,83.5416,3.852725
4,63,343,4.7875,50.2669,50.2527,42.2249,74.5081,50.214,61.6529,50.4411,50.4292,39.3627,56.3095,83.5504,3.871989
4,64,344,4.8,50.4273,50.1457,42.3076,74.6846,50.257,61.7178,50.223,50.4053,39.5061,56.5161,83.5392,3.891349
4,65,345,4.8125,50.2827,50.3791,42.3253,74.3055,50.3212,61.7098,50.2574,50.0348,39.3048,56.5938,83.5391,3.910805
4,66,346,4.825,50.3013,50.1506,42.128,74.9446,50.3347,61.9317,50.4361,50.1271,39.3414,56.3167,83.542,3.930359
4,67,347,4.8375,50.2314,50.2479,42.3918,74.5232,50.2479,61.6837,50.3575,50.1903,39.231,56.5636,83.5344,3.950011
4,68,348,4.85,50.2776,50.2268,42.3079,74.8794,50.1504,61.8745,50.3576,50.386,39.316,56.3073,83.539,3.969761
4,69,349,4.8625,50.3115,50.3433,42.1692,74.5071,50.5771,61.7716,50.3881,50.2575,39.406,56.4435,83.5514,3.98961
4,70,350,4.875,50.0211,50.2478,42.3657,74.5517,50.3591,61.7514,50.2427,50.1013,39.3703,56.3394,83.5449,4.009558
4,71,351,4.8875,50.4254,50.4206,42.1703,74.7122,50.2847,62.0567,50.3742,50.4109,39.2564,56.1085,83.5361,4.029606
4,72,352,4.9,50.3965,50.2836,42.403,74.7492,50.2056,61.7814,50.1151,50.409,39.4506,56.6056,83.5404,4.049754
4,73,353,4.9125,50.3785,50.2926,42.3603,74.5268,50.2282,61.6464,50.2161,50.2883,39.3587,56.2443,83.5326,4.070003
4,74,354,4.925,50.3326,50.3563,42.3226,74.4045,50.271,61.9281,50.2554,50.2532,39.2971,56.4464,83.5603,4.090353
4,75,355,4.9375,50.3392,50.2963,42.3236,74.5829,50.2864,62.1008,50.186,50.2072,39.2936,56.3152,83.5414,4.110804
4,76,356,4.95,50.3637,50.5125,42.4025,74.5793,50.1158,61.9033,50.4492,50.2508,39.349,56.2737,83.5443,4.131358
4,77,357,4.9625,50.3373,50.1642,42.2714,74.7118,50.3039,62.039,50.2076,50.4637,39.4043,56.3193,83.5292,4.152015
4,78,358,4.975,50.1405,50.2311,42.2985,74.8472,50.4495,61.9798,50.2965,50.2234,39.4768,56.4728,83.5524,4.172775
4,79,359,4.9875,50.2613,50.322,42.3452,74.8905,50.2634,61.6221,50.3254,50.2513,39.3022,56.3764,83.542,4.193639
4,80,360,5.0,50.2567,50.2934,42.3101,74.7238,50.2459,61.7003,50.2753,50.3779,39.364,56.2808,83.5381,4.214607
